a0fb2bb2-04f5-4f66-93a1-da0ba3627ee2,HjgF@uwaterloo.ca,5,dMGqLntQsGshriRTGVqUtbDrEysNrtHYNlTJwTWrnPOMHTXOuiwEnQQNLxojxjuCgwGKqfLNXXEwREdIqAFpePvLSAvaUmGNROrRTeAMSoOyEENxVAipTLfqFqMZmpvZzxeWuqvyDfHbqJZfzMmSlE,1999-01-31 19:17:05
d14aa4d0-7479-42fb-9988-d4577f6a862d,nmYcT@uwaterloo.ca,0,WqjKuYDsUquBqcgskZBkcJLforJVQDXomsAjeXYhRZjJIWjHaTAyhvQRtaFfzgRRfIdWAGCzQUgJnXgrcgIAgliMhyFAjQkdCxKydrdYJfpYUEaKfldNmwYCcRuzJqXgFQJckqZgDebqOoDhLHUsRT,1984-06-03 01:46:26
fd3bfc9b-3071-4a06-8a40-6dd1905135a8,GFlWfcinQKO@uwaterloo.ca,3,ccWHhaqQrGjkNIrMkTLPCQOkrOFckLvbNIumdZvjhRNrALTTIwgjzrkGdAHVNjHMdmkSGKrnrvCXnLIzATeswcdXkupodhtlywBjdQGIoetiFysTWdMkwJyGTWnqUJLJCCzLIabLRfmeGBXRjGEPmN,2056-09-12 06:16:15
b91966b3-dbae-47db-881e-2de184cc9de3,UAqusRyeHjY@uwaterloo.ca,3,dzPLIgBUmhtKXYAiKgGmhPzhgpfwkbSShdiZqcAMjzVcIHLUhFaUgKUfGpgLUPCWjuSufOzoDFpyAyrWlHHqvNyTCCVbiovSPhWwXSlTacifENIbgfumImfyFljCijfcLXsLDqfosHPwsPDgzSFBst,1980-07-13 19:04:55
6e513326-258f-4918-a304-1378b411e2ba,GYJW@uwaterloo.ca,2,bDtGAhBmfycLhbynqqdbwmeYURIhWXfgbNehrEEADrTpjvqtaOemTtuNfHMYhzKexaIHUdtVOYpfAsKerfncxEiKnAhZEoBxcIzZNBizuyTDpQsHDSvRJUhXYZwzXdVSAGbMNKAxavDaaqhBiTfHER,2067-10-26 11:30:49
ef668038-af0f-41a0-a268-c4e1f73c961a,BPtgAkdrH@uwaterloo.ca,1,EFLRkNwpdJyiPxmCwUBhonYLSxOtOEOJFtVLsNhkvYGzJPGLQImqXNMOFxzQLAChYfAwWmApBtSobxsFYmbwefTYxYUbCxplilDZTYdvxgtOXIcBQwThXsmLBLEOqflQqAsanJJfcKEhqdtejeWOUh,2017-05-20 00:50:25
4040b1e7-e8e1-4544-b9bf-de861d7d1fd2,Vk@uwaterloo.ca,5,JPSYSRIPHDCVtYGIEMUmMWRMBNRZdlLNXNZHXjvZioxMCYPLBMXhuyyPLBhVIwirfHPOkViLVPwGVcIZmkoJKplkfcvKjcAisuGfaYOWZrOngbMRCbYNkPzdnunigQNrEGIDMSxGvsfctwiLduxnrL,1990-07-30 05:14:00
418b6d84-dd51-4000-b6a6-df1a128b4f6e,OYFWxVM@uwaterloo.ca,2,BpghEnUfXRlUliYGDvoPqBwfnIGmhrQVZuvbIyvOGGXDCDsGIPetgoYYBvNiGDdAMqYGbiAjWoczJaEiYpMnvBhQLbfodddhOrMxzoKNYDLLXJRYBhbtNnqgdclnpWpSdMWWqCvjdDQcDfqkHNTPqn,2053-05-17 08:31:49
47488fd3-32df-4aca-b216-d2ed37bb547d,UAqusRyeHjY@uwaterloo.ca,4,NocBnwRTkSmhiMLWeGVjKukNhgkglurWsjVvJheCKttJOcvEAkIqqWCMJxtZWZFqGSHWEmsEpOGUQEOSpnWGUDyhzzfbNoWHrjKwTxjKAEdIMrwKxzyklGyrCzQTniAuhxlTMQYJAuCYVGFmkzQYmL,2021-06-27 13:16:44
d5fbd555-11e4-4b2b-8c80-cb4cb1b06218,nmYcT@uwaterloo.ca,5,jVJBCUDpPqcdUEUMNGtYSqNIxyjNfNuYiTxhyNXMaKbnAKbwjPIZIRRcQBJxafSExjcDguawUamvDCkWwDAXEVdNlirxWnHWiKuIIFIbKfBgDsYKmRNWRUiJCiDqfNFYlsWMNqsKCeyrFtpcWdCIyS,2028-03-08 06:36:37
ae5023d6-4025-4539-804f-0aa886c334e2,DHMpGQjHz@uwaterloo.ca,3,LUwaQbmVkBPmeDjwKWhkrDQqhCQdBRDGAwHCCvHcwAhSVdaDvzIjYHeVZEfWLABfPNLrovmUCymfuNjYtxlcwgSrkIGknbcHMynXNzJAfnnJPWJiDObWsDlNxishAwrXVnPgaxSELDAkIeCMSysPKk,2031-10-01 02:18:58
266c4e2b-911c-41bf-ba97-7cfedeec29a1,g@uwaterloo.ca,2,LyDtInAMjOSncePDOZDucKyazSBiGUGIMeYZxmVLiAmkAhystoRoBHkXsqsphObDoGiMiRtguSjmRciMmLENBfdJNCUfloNszFJCwTuRFLmLZRFoSEEYLNrTQJdGkAgFHGbPvcRVppJxxhmZsugwYJ,2070-06-28 04:56:41
655682f5-0c2f-43aa-8b09-6bc38442c776,DoNFDJj@uwaterloo.ca,1,yzJWKufKUTxRrKwNSfXERzDuGlJLXtWTpnqARqKbbMzztEjpPDgbGpVYvEgEKJIoCiCTDnSMQUWDZQRGeEUBAVpYjVQPjCATERaUxHdRFcMqIPcMejLjQhjmCauBTmJLNwTXNKmgIqLfhXpCmMRAZu,2034-05-06 01:44:08
ae12dddb-8c0b-4d09-9c79-2f355803c344,HjgF@uwaterloo.ca,4,ZVAaDDsQzQowHoNHHFXgbiphGuqvUDEYnYIptBXUFpVzIyXnnbQWDswsQPzljvymzSavtbdjHnIkGPGQBjxYsyywwSnbrTocYugROnFHQMMCmAaVIOhbRvntnSaMmnQwnXzWENGEIcYYDXbIXmUkmp,2053-11-13 22:02:48
3a22c3a9-322b-4483-a165-b1055d856512,j@uwaterloo.ca,1,HbKbmGbAqEjYWceWTotjvnVPrUyntKEGwCISvQDEDzgCPRNpkGXrdtoqEHrdwnYMvvzyEAEDdDCthoexOZSLOCWzsECtAEGsdntKremlPeQGdfeXlPPbNxurObzRhJEfmWVkPGHfkWkMNVYbeLeYWh,2033-02-11 14:17:11
b82d33a4-be2f-493a-93d5-ce5fed81fdce,VPC@uwaterloo.ca,2,BFgCtnRxdvMfrHxmJDcygjbjHMGbsTZhxrLrcLgpPVzRSpkFRHbNbDODqQqXiaQeyQVZaHtWLlDmpBiqbRnpNYQSrPJprWasKuqpfWOfpQUOjgsEpQoPzVXNsHbhVAaltwFjETuiVdHZjiVRpjvmrE,2031-08-26 15:59:09
1ecb27e0-08d9-4b43-9267-665df3f91f10,yTFsFRqAs@uwaterloo.ca,2,WaSXKYgbkvWEZHwfbOpKSHgchQWoewkdiBnlCTHTGyBDtGpUZMpnXpdWWYDDTBgnWVZrYntfFOEWbGshcVEQiUNjRvmyktvjitnELbWJkXDaChgcJnGLihoHnjdHIikxVPOpHcIomAxGuicKAfGDDP,2035-06-20 19:16:04
9d93b45e-7ccf-4226-88c9-12a968fd57ac,FBXXtHVD@uwaterloo.ca,5,xjsElEmKEcsITIcleQtPBvguygrIcfyaxvVrtcyEbvQZEicCuUWKImevHiHsUAcAyvLpNeCaWWTGuvgcTllMqVTJXxdylNscXtXfNhPAHkNJEeaCGlKuUwqTrIriQXrNtlqARXYievhECIqRhXdHhA,2062-12-24 09:26:02
7d9b9548-d130-47c7-9f22-d2575a9ba34e,DoNFDJj@uwaterloo.ca,3,ihwTpaMuhmBjmOoxUoZzaasnlkQBzCPXqxQBSMxYZsbWRYaIFckpUlHRSHICJtRVxNLCIShjJUemWGIcMyIKJYcPZxxttGGMCkojKdfpezWGCIMiqxxmEwtibUuoTYfZxvhOAggnukGCaChVgwsxNX,2064-02-01 19:13:07
d57c0c25-c7e9-4170-8155-c10e744ff86a,z@uwaterloo.ca,5,aJvasFFvKrcStKYJxWaILfRoacbYtNSadLxmgUhJTOipbWFegzUFWdGTulESyoPSsbuboDRAwHgYRSpQKjYDkiNitUELOmGXrvTeSGvsbaFikkzHFmKYTWNzkISuQXSKjfUaKmAGtnreISatSLMsxb,2040-09-15 21:47:48
e5646e73-2617-4287-a62a-c886512f5ada,TSkAlXCYUdu@uwaterloo.ca,1,IYufzYJYaTcWhUOOvTGGUUQpvKMHSPCwGxSFyLPiiYifsPdSCyZOxNEauVOvNwSNzXymMfSEhNYqyCcWhfruJAQcgmCpgzMhPIPTeCQmXbVNBFtyveAJMgALCpLSbOqboEPvjmtQvSMstnNLBLfZEu,1993-02-20 06:13:11
d0dd1ca6-a0ed-4428-a0eb-5e43fb5857d8,TSkAlXCYUdu@uwaterloo.ca,4,gWQDnkiZXPXtjMuRFEXbFArVLXrLTlFpQRVaYMjhfBfpONzszWBcbgvDITNxNBcPYbNlufeiDZBITWvhUEFWZvtuuQmTRkbCHWEZFyDJFCjYgelCKlhCuTwCoTkILlhJBQRtgzjPQOElpMpDXmUuuw,1989-01-28 03:49:38
397f91ed-cf27-48d4-ba00-fc452bced832,GYJW@uwaterloo.ca,1,RofCqfTEGhyKKlIjZSNbnANRXxuUsmfZIwkaDoDpxBFGJqyYSQJGmIuRSvOztieMkZbLzrlxjNihKPtvpCPZBPsvAuKWZhjmnIdUArWdgDmzwkjXDRDBrqiHleaLFHevULrRkZisIGXXhByPsqnRXs,2009-12-11 09:41:32
b62e94c9-0e7f-4f96-8881-fcc02266428f,UYtmL@uwaterloo.ca,3,upIYzMdocYUPitpINcNMulWZhzqQbsuUjHYvuehtuwdlpxPyIgNclWBPXmZfXYuNwNlySabbeAlgYUlkADqkbWqJZaBDPjEtojoZlBbctFGYQNsPjosabtTPgmbbGBQInoGfmiIsNGUTahsrJRiOaB,2000-05-09 20:49:10
bb83c5f8-2d9a-41aa-912d-e452ba6fd8ad,Vk@uwaterloo.ca,1,hxkUvJuxdDRwmDSYKKvDEvlCCLDaJsfANrEKCPHLvFwODolvCBnEdnzPrIEXhLGvpCBuDJLzKSZKKNnuwmHTILpVyYgZYWLfFkuISxgmIcCoAQJgKiuhXaBBINZoQCpCeSaumOVKLzrODtdFbTOeea,2055-03-24 13:15:24
3d841b01-378e-4c63-943a-5b50acd01d03,wbSmiumgifG@uwaterloo.ca,3,RPYYQmuqDCfUKmDnxeIOMpUZfDpsezEpViPNFLhHKOcCxGdbGZbIdvhLJSwHSxIgmFjuFcytTROZePsabcmsZfQfTNlpxuUFYgbwjIxPSYCXUZcOaWVqETcauOxdwEunSQZtwFbNlhNuKGIUlefTZQ,2058-01-25 20:35:04
3d84097a-74eb-49cd-89ea-52b69df7a696,GFlWfcinQKO@uwaterloo.ca,4,PCYhbWZnmXHmyRHrtYhceQPVedlbqvsfWnsuCVNFWnmSTMxhGUJeVOZfZlYrTrANQDrJvTxqDMVYCrsOzGojIqgxXXgDDMKKAUWKMMAvzXyvSDPENILRgCQZmOzumsdKaTstVbjBEDVZOWZhWKuwat,2041-10-26 11:25:04
00d86fe5-091d-4831-9f34-5f985ab55590,fivQbW@uwaterloo.ca,3,EbHYkqJjwZDfNxUGNiFKwPBRFaIKOtqbIaaJabXmentiIquRWufFlBaLXsRBuBNFYilXcogKCOBVXUouHtNFFcVqgjnpFPmqLWDbPzFHIkWQIaKIayxCHLsABseIlZurlAZStmqGETVtKMXowpubZc,2063-11-12 12:24:24
a880a08e-14f8-4909-ae60-68225ae45f71,UYtmL@uwaterloo.ca,3,FHEzXVohItxVgODJFTDUtbfVIbLJISCFPsunURBfepsSCiqJOHKBOhJolLOGuhWvweTvCOQBibrtnJnKEeilpIEIvgVLfOducsFmOhBLRYABhqjraqxIqBcpuCKZzkOAycRaUDJiHQwXtAIoiTLMTn,1993-07-10 23:49:19
f97a3777-00e0-4fde-979f-9520ae7f16c0,F@uwaterloo.ca,3,pVxVapMEfFIdtsNBKLZjyAQVogPBhshRbRQUFKuWLQaKpvWkyFcozbjkQpuesgPWVOPApDgQAXILtxWVVBidwJnJkyHeojLGVwUDcvGERKjeeSExDdASnospNiuxgcrewHXGFBZCFnDRgNgzavKjpk,2005-10-16 03:40:20
b62e94c9-0e7f-4f96-8881-fcc02266428f,UYtmL@uwaterloo.ca,1,soegepypsbLdeEApFmtxFakudOQmZaeeriZwVvmgcTKtRXJXULtlIjnnQgQFPoGaOFbFhAfdNOOGGcHmwiwgiJYRhpVRNTTvKBuadBdhZGcbjzGBWfPATYCWasPHSeexnjXtapftmeGZMVoRZgvBMM,2015-04-17 02:53:13
fb3ead13-908d-4003-9d0f-464fcf8b4acf,o@uwaterloo.ca,1,PePorCJRQFPYKyqBduqNCJmjNTLKvmFfAFCqRKiFFlHQVQflizJjWQoqtHLTHCccBccaRVlMWujdioYMSLoUpHbyiThJGoySnDIEWmpjXAVHWHTdQHgufkHoxRDlyhxzGdzPIDwxvGnNNpiyBBMuuQ,1974-01-21 12:18:38
318e5911-a4e0-4100-bca2-9ee9b66c4672,z@uwaterloo.ca,4,sqKRROpHGesrsezxVrQLBYKulIPIGsgvvPPGqbrkgaCjitWDXqMqgqeShZNbtQLfJZyewrYbNOljIUGyHoBgOsoTdopYpkFHvQiiSeyQhAWyLcmcVJopUqQGCAyaCfGFSOcTCNySKXcyrTbhOTRtJo,2063-04-20 11:49:24
afc8fe6d-bcc5-4776-ae2d-f91865fe6cae,rWthDml@uwaterloo.ca,3,yWhGgSVEWUCSyqPdwkFtmbYkpluZuOsHCmlLfJfLUgVXGsxsZqtaEpbkPHzNSMYGnEZKZXCtWmnONJvNBqEgIJeCrYHaTnUcIMXvmmwuomRAacnZtXSbSAbZLrnbLgjaOLWPqbviCsVTnPioBhjvvI,2068-01-15 00:50:05
093af2b6-e00a-4bb9-861d-b6b3d3238369,F@uwaterloo.ca,0,UdrawiUUAhOrlvfPGkAJqYCesscUviEjvdROvcKJFvsiQwxmQwjOoaHYEIBNMxjeQCnCYyhoeyUHPALSwAuRGUTQMVNWnKWeTKUUNFCvEaqYURnyXKFHBBggTsERBEBRolFDYGEOJUrxzWLuqZArPz,1994-01-11 05:38:07
9f627030-f09f-4be2-a6ba-452a64b90bed,nmYcT@uwaterloo.ca,3,tFNzDYhscKcLwWDPFEIArcpipgImBReEtDfzJbaAWyMCYuVbmZOvFxjBFnJEaLkIyWczyFlsREIeoStkvWEtpgbhGmtcpPlUPbaaCwsUqWreRfRdsKUSuOfAvONMxnRCwpncuQwohtwwgNXJXAeont,1997-04-20 05:10:09
44cede93-1671-43b8-8873-6d04d9e541f9,COaUP@uwaterloo.ca,3,ehbGucsjhJdsnoJbxoMVqKkMIbDmMSYxozzmBbqJevdehwxYHZBsNxOxyQvhkUKwWmldgvrAJvKSPogxgfceZaYhMBPPCYCYeKPlXzLOAtwYDTFiKnBBQCIfxSMUSoKchUOZQGTrKCrdqKRavmcrdQ,2059-03-09 06:33:55
45c8cdfa-9003-4a26-8b55-ec0f50cfa0cd,ZMWwOzywzjT@uwaterloo.ca,4,BATkGwFdhpLplzAZdLktckrDVhrzihYWNgltiQfuDiYwZqXzppUcZtTJtdLWYWWYPnIWWUoLSznRjcrnJcraTiBBGpxIFUpuTKQEmiqYcsNuhrshDuwINbnZCeXlStnaaSeNuSyzGRHLUvFIBHppLx,2016-07-21 17:22:27
d51db498-577b-426d-832f-ffb9fa3ba6cb,wbSmiumgifG@uwaterloo.ca,1,KmvCsdjwKYYsMaCrmLroeDbQDJWOzRzQkRVzPVHwADERSpFqidUmzEUbCBkVxSNkUEFRbgYUsyKJTzEncYTQgEVCkbSImEtubjoLIfededrlJJaWYytIiIRLpiXjNuxpEPlRtexHhxJXlJHrATeyqY,2014-07-26 17:18:10
64ee3db7-80a9-43f7-a332-bdf5b479e786,lnCguzMAq@uwaterloo.ca,1,tKMOoNzFlnzotcXzBZpWoQoIdvkJXiossqBVGyniooWNfjCdJwjEMcAnyOuVCESDnZpqkDYHnrpCiSjMPSaGFmNXLkkGZAupCtoLbgmuTLWEpnnyrGkjuzOhdncnIvbAnLCGINGkwKtqgKXVaXvifi,2035-10-03 00:00:46
ffb32206-c267-4d4a-a9d1-bbd44cac4ede,m@uwaterloo.ca,1,aIWSsdGYPBhkUJJKOZLUyfDNVzmipTxLuZxkNIffkuZHKGAMRbdJNfsypMVOmdrywAPkKFqhmhZNZQiWByvUPzSGTZgQhTFtRAjFiMQKWrsDPqMlUuCMlMkXnLwzGoQkSKQCXHASmKGnCkzsNiyaFP,2051-03-21 21:47:15
ff1ea141-a92b-4188-a867-ff740d455852,fGDjQFAoYIM@uwaterloo.ca,2,hrmUcCtWnFqdHolYisZqWMblrAatBRyJTbrxZHMWpRrroNAicJDKDgjyUzOpXuKsnUSFpCkSizHhxipbyujiZskGyVKiLaQSivLKhabJXENXLjeOiUkZMIXgGOHGEtGzmdYHPySDzMlojkTdgeZTie,2065-01-30 21:43:05
ac20d9d2-6b54-4c01-b84b-7d4858fbb215,zieXJSaVa@uwaterloo.ca,1,aCHzVkZZyiqOJzdFmWGwbnvRYCwdAPuEeechClUIDBCEcBYSAoBbkzExvULjVOparBbbubIvLxiAIzkpPEvwuNizEfNEEkynRniGAfohKotnlXjogdlJQeaURetFfytBDeYwWriUligWLxBGhwxHsI,2042-09-27 17:58:05
69789130-263c-45a6-995d-d5e50dd57eac,i@uwaterloo.ca,2,QZaHgUilmTZlnqzdaNwSgFOMPWptGGtERHnFYfWBSdWbSosHbvamJZLnKrYgnBUCHlOPalYipGXgoEZgkzoyLGPkwExKmGMAFFhyUnQzNpUElOhpDXskXYihawdFeqcIKvZPcjBxSRFkXElkEMhtJw,1983-05-19 06:20:15
ed7a6231-1d92-4e85-babc-047b6bf0dcc4,zieXJSaVa@uwaterloo.ca,5,NEeODNNBZvZikJROTTRdPLgduUtgULBzbhkoBjeJdJVCNVAAsyqKiejHwHIHyxRNzvKEyDHQLapSSWFYBTnWDDAjIXxCPqqWRHAyzhytACZfbUtqCyXBaeNwsRHXTdJAfYDcqiPSGHRCpeoMtwjUDK,2029-06-05 17:38:39
b446f05d-9c82-405b-822d-2334ef20f51b,hQRQSdRvavoP@uwaterloo.ca,5,wLydIrzpznNLZnMVhBEbVItfmYUezqQwSkPHWoMoRlNdXeKafXRGkFbXrjFMGtKJjckkHFSRGwuoqOdnDnkSisKumulnUsoCLBvFzthonpFmvRQzhaaZxoiNUraHzpSHvjvLmZSUJfQahOrsXtrVlO,2035-02-28 04:29:59
5cf5c043-4c66-4eda-a144-0e1eb43f9fc6,N@uwaterloo.ca,3,yINvDfpRdFXsgtzxfAdudzcUtlOUZIOfQbdehuwcHTergLNYSeUReWnrNJRbACnyzNiFtVeYxglTRjTOPcERuTEhykGtInyvGcxROsScdWiPpLjSDETYcpWoxCNYXFDueXXhBdoTmvakcxbCYLmwuc,2029-01-19 02:48:18
56ec224d-dc8a-4bfd-8c34-1d817ac1a789,UAqusRyeHjY@uwaterloo.ca,4,rOIvGmsVrgDUEoBxSZNHeyDYhlKaokeYqvnCzEPnfNSFdOwuGxkfSXLwZPfYfPLFvnghaqQJwtmQQkiyTxNJEOYfxnGiKtQjBjxfmpMgxjSLWkvLMYaGRkvyLewjxOMVOiHsuchHczqaBsxPouujyf,2012-08-26 19:06:54
7dac1f5b-24ba-4877-bcd1-1863747451ca,ZMWwOzywzjT@uwaterloo.ca,4,vjUxUZuuKkHbIBDxFTnXnXyNuxNFieiQlsGtjrefequGkkolklnbIBvWSOFbDNZwftSaxddiAgbsrIzjTpRmcCjuFzdSnUkPZqMyoutQgHuyUtSGEXrXgebgOrbTQWZHINppCuvAnzLTVhKFKcgZQY,2051-10-30 13:49:26
